,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,
2005-09-20,1.6145877838134766,86.85465240478516,1.8996429443359375,122.05000305175781,1.9217859506607056,123.61000061035156,1.8899999856948853,121.87000274658203,1.8925000429153442,123.19999694824219,819828800,84480300
2005-09-21,1.581803798675537,86.04339599609375,1.861070990562439,120.91000366210938,1.894642949104309,121.87000274658203,1.8521430492401123,120.77999877929688,1.8914289474487305,121.79000091552734,434747600,94469100
2005-09-22,1.5754292011260986,86.34940338134766,1.8535710573196411,121.33999633789062,1.8739290237426758,121.66000366210938,1.8328570127487183,120.44000244140625,1.852856993675232,120.94999694824219,463727600,84597200
2005-09-23,1.6148912906646729,86.42057037353516,1.899999976158142,121.44000244140625,1.910714030265808,121.88999938964844,1.8514289855957031,120.9000015258789,1.8607139587402344,121.23999786376953,558457200,59368100
2005-09-26,1.6343183517456055,86.52022552490234,1.9228570461273193,121.58000183105469,1.948570966720581,122.23999786376953,1.9042860269546509,121.08000183105469,1.9296430349349976,122.0199966430664,546562800,70415400
2005-09-27,1.6221762895584106,86.49883270263672,1.9085710048675537,121.55000305175781,1.9371429681777954,121.98999786376953,1.9082139730453491,121.0199966430664,1.9257140159606934,121.5199966430664,341703600,66150800
2005-09-28,1.5505386590957642,86.58423614501953,1.8242859840393066,121.66999816894531,1.8967859745025635,122.12000274658203,1.8067859411239624,121.19999694824219,1.8953570127487183,121.93000030517578,1125544000,58620500
2005-09-29,1.5887858867645264,87.28874969482422,1.8692859411239624,122.66000366210938,1.8782140016555786,122.86000061035156,1.8146430253982544,121.08000183105469,1.8296430110931396,121.55000305175781,636846000,66607700
2005-09-30,1.6273369789123535,87.55918884277344,1.9146430492401123,123.04000091552734,1.9160710573196411,123.04000091552734,1.852856993675232,121.73999786376953,1.8689290285110474,122.62000274658203,531633200,47824200
2005-10-03,1.652531623840332,87.2460708618164,1.9442859888076782,122.5999984741211,1.9478570222854614,123.33999633789062,1.9171429872512817,122.44999694824219,1.9342859983444214,122.95999908447266,507553200,50994800
2005-10-04,1.6315869092941284,86.26403045654297,1.9196430444717407,121.22000122070312,1.9767860174179077,123.02999877929688,1.9157140254974365,121.16000366210938,1.962499976158142,122.79000091552734,539459200,60776300
2005-10-05,1.6021419763565063,85.13249969482422,1.8849999904632568,119.62999725341797,1.9414290189743042,121.30999755859375,1.8839290142059326,119.56999969482422,1.940356969833374,121.25,610769600,106052100
2005-10-06,1.5693589448928833,84.82650756835938,1.8464289903640747,119.19999694824219,1.9103569984436035,120.26000213623047,1.8167860507965088,118.16999816894531,1.899999976158142,119.77999877929688,757537200,140941800
2005-10-07,1.557216763496399,85.11830139160156,1.832142949104309,119.61000061035156,1.8546429872512817,120.05000305175781,1.8053569793701172,119.12999725341797,1.8471430540084839,119.69999694824219,677882800,75661400
2005-10-10,1.5289865732192993,84.3995590209961,1.79892897605896,118.5999984741211,1.853929042816162,119.70999908447266,1.795714020729065,118.30000305175781,1.8485709428787231,119.68000030517578,507505600,52677000
2005-10-11,1.5660195350646973,84.27857208251953,1.8424999713897705,118.43000030517578,1.8524999618530273,119.38999938964844,1.7999999523162842,118.31999969482422,1.8296430110931396,118.98999786376953,1225884800,75629800
2005-10-12,1.4949886798858643,83.61674499511719,1.7589290142059326,117.5,1.7964290380477905,119.12999725341797,1.709643006324768,117.41000366210938,1.7374999523162842,118.38999938964844,2697486400,100510400
2005-10-13,1.631282925605774,83.56693267822266,1.9192860126495361,117.43000030517578,1.926785945892334,118.08000183105469,1.7596429586410522,116.87999725341797,1.7657140493392944,117.45999908447266,1865575600,99052900
2005-10-14,1.6391748189926147,84.4493408203125,1.9285709857940674,118.66999816894531,1.9410710334777832,118.80999755859375,1.8853570222854614,117.55999755859375,1.9296430349349976,118.12000274658203,1035552000,88651000
2005-10-17,1.6221762895584106,84.76248168945312,1.9085710048675537,119.11000061035156,1.9367860555648804,119.2699966430664,1.8814289569854736,118.44999694824219,1.9278570413589478,118.80000305175781,616834400,68109300
2005-10-18,1.584839940071106,83.84442138671875,1.8646429777145386,117.81999969482422,1.926785945892334,118.95999908447266,1.864285945892334,117.80000305175781,1.901785969734192,118.94000244140625,609588000,74996900
2005-10-19,1.6677093505859375,85.2392578125,1.9621429443359375,119.77999877929688,1.9628570079803467,119.80000305175781,1.8289289474487305,117.12000274658203,1.8596429824829102,117.5,1008683200,116563800
2005-10-20,1.7041350603103638,83.73773956298828,2.005000114440918,117.66999816894531,2.017857074737549,119.80999755859375,1.9410710334777832,117.30000305175781,1.9453569650650024,119.48999786376953,1357762000,131966700
2005-10-21,1.6895649433135986,84.0650634765625,1.9878569841384888,118.12999725341797,2.0350000858306885,118.77999877929688,1.9771430492401123,117.51000213623047,2.0299999713897705,118.29000091552734,796726000,96579500
2005-10-24,1.7238655090332031,85.36734771728516,2.0282139778137207,119.95999908447266,2.0282139778137207,120.08999633789062,1.9674999713897705,118.41000366210938,1.973214030265808,118.44000244140625,609753200,71308400
2005-10-25,1.702920913696289,85.19657135009766,2.003571033477783,119.72000122070312,2.0303568840026855,120.23999786376953,1.988929033279419,118.94000244140625,2.0142860412597656,119.72000122070312,465127600,76594500
2005-10-26,1.7311513423919678,84.947509765625,2.0367860794067383,119.37000274658203,2.0557138919830322,120.54000091552734,1.997143030166626,119.19000244140625,2.009999990463257,119.51000213623047,631593200,80855800
2005-10-27,1.6819764375686646,84.04369354248047,1.978929042816162,118.0999984741211,2.0360710620880127,119.37000274658203,1.978929042816162,117.93000030517578,2.0353569984436035,119.19999694824219,411541200,66623100
2005-10-28,1.6534415483474731,85.25347900390625,1.9453569650650024,119.80000305175781,2.01535701751709,119.94999694824219,1.934643030166626,118.0999984741211,2.0014290809631348,118.43000030517578,769787200,72322000
2005-10-31,1.748150110244751,85.48832702636719,2.056786060333252,120.12999725341797,2.070713996887207,121.30000305175781,1.9553569555282593,120.12999725341797,1.9714289903640747,120.29000091552734,940844800,77698900
2005-11-01,1.7454174757003784,85.74449920654297,2.0535709857940674,120.48999786376953,2.0764288902282715,120.9000015258789,2.0310709476470947,120.22000122070312,2.044286012649536,120.58000183105469,749686000,66365100
2005-11-02,1.8197875022888184,86.64115142822266,2.141071081161499,121.75,2.142857074737549,121.75,2.057142972946167,120.12999725341797,2.061429023742676,120.16999816894531,857060400,74012300
2005-11-03,1.8774625062942505,87.01119232177734,2.2089290618896484,122.2699966430664,2.2257139682769775,122.66000366210938,2.1453568935394287,121.75,2.1521430015563965,122.1500015258789,884382800,84897600
2005-11-04,1.8562146425247192,86.89735412597656,2.183928966522217,122.11000061035156,2.187143087387085,122.45999908447266,2.129286050796509,121.55000305175781,2.1553568840026855,122.4000015258789,878035200,59156000
2005-11-07,1.828287124633789,86.98275756835938,2.151071071624756,122.2300033569336,2.202500104904175,122.62000274658203,2.1478569507598877,121.8499984741211,2.1732139587402344,122.37000274658203,638831200,46765400
2005-11-08,1.8182704448699951,86.98275756835938,2.1392860412597656,122.2300033569336,2.1564290523529053,122.41999816894531,2.1107139587402344,121.79000091552734,2.141071081161499,121.93000030517578,473765600,42152800
2005-11-09,1.8246452808380127,87.09659576416016,2.1467859745025635,122.38999938964844,2.1860709190368652,122.94999694824219,2.142857074737549,121.86000061035156,2.142857074737549,122.08000183105469,552930000,57666800
2005-11-10,1.8571245670318604,87.77263641357422,2.184999942779541,123.33999633789062,2.18571400642395,123.5199966430664,2.1075000762939453,121.75,2.1657140254974365,122.33999633789062,665344400,79048100
2005-11-11,1.8680529594421387,88.07158660888672,2.197856903076172,123.76000213623047,2.2182140350341797,123.83999633789062,2.190713882446289,122.43000030517578,2.197856903076172,123.3499984741211,425448800,34867000
2005-11-14,1.8653209209442139,88.02174377441406,2.194643020629883,123.69000244140625,2.213571071624756,124.0199966430664,2.1753571033477783,123.37999725341797,2.197856903076172,123.79000091552734,369933200,45092200
2005-11-15,1.890515923500061,87.70150756835938,2.2242860794067383,123.23999786376953,2.252856969833374,124.08999633789062,2.194999933242798,122.86000061035156,2.200000047683716,123.55000305175781,536841200,69592500
2005-11-16,1.9715631008148193,87.8794174194336,2.319643020629883,123.48999786376953,2.323570966720581,123.55000305175781,2.253213882446289,122.9800033569336,2.255357027053833,123.37000274658203,784515200,51133000
2005-11-17,1.9585106372833252,88.69780731201172,2.304286003112793,124.63999938964844,2.3528571128845215,124.6500015258789,2.294642925262451,123.13999938964844,2.3424999713897705,123.68000030517578,676205600,55717500
2005-11-18,1.9597241878509521,89.0465087890625,2.3057138919830322,125.12999725341797,2.3367860317230225,125.27999877929688,2.29892897605896,124.33000183105469,2.3324999809265137,125.05999755859375,524960800,72437200
2005-11-21,1.9718668460845947,89.49479675292969,2.319999933242798,125.76000213623047,2.328213930130005,125.91000366210938,2.2757139205932617,124.9800033569336,2.315000057220459,125.1500015258789,511711200,50021200
2005-11-22,2.0192208290100098,89.87908172607422,2.375714063644409,126.30000305175781,2.3842859268188477,126.5199966430664,2.304286003112793,125.41999816894531,2.315713882446289,125.55999755859375,540282400,66438800
2005-11-23,2.037130117416382,90.39857482910156,2.3967859745025635,127.02999877929688,2.427856922149658,127.41000366210938,2.3817861080169678,126.20999908447266,2.38857102394104,126.25,485853200,50854700
2005-11-25,2.1048223972320557,90.46975708007812,2.476428985595703,127.12999725341797,2.4835710525512695,127.22000122070312,2.4107139110565186,126.80999755859375,2.416429042816162,126.9800033569336,395012800,15270000
2005-11-28,2.1145362854003906,89.82928466796875,2.4878571033477783,126.2300033569336,2.5382139682769775,127.2699966430664,2.4667859077453613,126.04000091552734,2.5257139205932617,127.25,1018519600,54498500
2005-11-29,2.0671823024749756,89.72965240478516,2.432142972946167,126.08999633789062,2.510714054107666,126.9800033569336,2.4053568840026855,126.08999633789062,2.499643087387085,126.6500015258789,891433200,51738900
2005-11-30,2.058683156967163,89.2457275390625,2.42214298248291,125.41000366210938,2.4589290618896484,126.5199966430664,2.411428928375244,125.29000091552734,2.4439289569854736,126.16000366210938,595674800,56007200
2005-12-01,2.17342472076416,90.15660858154297,2.557142972946167,126.69000244140625,2.561785936355591,127.02999877929688,2.4574999809265137,125.9800033569336,2.4625000953674316,126.0199966430664,812893200,65468200
2005-12-02,2.204690933227539,90.27047729492188,2.5939290523529053,126.8499984741211,2.5978569984436035,127.08000183105469,2.5250000953674316,126.5,2.581070899963379,126.7699966430664,895762000,46699400
2005-12-05,2.180103063583374,90.07836151123047,2.565000057220459,126.58000183105469,2.5903570652008057,126.7300033569336,2.5532140731811523,126.18000030517578,2.569643020629883,126.69999694824219,583671200,59273400
2005-12-06,2.247796058654785,90.24910736083984,2.6446430683135986,126.81999969482422,2.672499895095825,127.73999786376953,2.619642972946167,126.62999725341797,2.64035701751709,127.05000305175781,857029600,57935200
2005-12-07,2.2447595596313477,89.72251892089844,2.641071081161499,126.08000183105469,2.6592860221862793,126.87000274658203,2.61142897605896,125.68000030517578,2.651071071624756,126.7699966430664,679464800,66816500
2005-12-08,2.2487053871154785,89.66560363769531,2.645714044570923,126.0,2.6489291191101074,126.81999969482422,2.5928568840026855,125.4800033569336,2.614285945892334,126.22000122070312,790479200,62608600
2005-12-09,2.2562947273254395,89.90043640136719,2.6546430587768555,126.33000183105469,2.663928985595703,126.77999877929688,2.619642972946167,125.81999969482422,2.6503570079803467,126.16000366210938,555402400,50744500
2005-12-12,2.2738993167877197,89.98583984375,2.6753571033477783,126.44999694824219,2.691071033477783,126.86000061035156,2.6628570556640625,125.95999908447266,2.67392897605896,126.70999908447266,524994400,48389900
2005-12-13,2.276024580001831,90.5978775024414,2.677856922149658,127.30999755859375,2.694999933242798,127.69999694824219,2.6503570079803467,126.29000091552734,2.6732139587402344,126.41999816894531,493816400,88630900
2005-12-14,2.185870409011841,90.95368957519531,2.5717859268188477,127.80999755859375,2.617856979370117,128.08999633789062,2.509643077850342,127.13999938964844,2.5903570652008057,127.19000244140625,1450716400,64375000
2005-12-15,2.1910314559936523,90.69036102294922,2.57785701751709,127.44000244140625,2.6021430492401123,128.0,2.5482139587402344,127.18000030517578,2.5957140922546387,127.83999633789062,561162000,55900300
2005-12-16,2.158550262451172,90.39850616455078,2.5396430492401123,126.36000061035156,2.5821430683135986,127.36000061035156,2.5378570556640625,126.36000061035156,2.5764288902282715,127.27999877929688,671171200,46238300
2005-12-19,2.166748046875,89.93346405029297,2.549285888671875,125.70999908447266,2.5928568840026855,126.87000274658203,2.5371429920196533,125.69000244140625,2.5396430492401123,126.7300033569336,529295200,48733000
2005-12-20,2.188905954360962,90.0193099975586,2.575356960296631,125.83000183105469,2.5850000381469727,126.58999633789062,2.5399999618530273,125.4800033569336,2.558213949203491,125.86000061035156,479108000,46603200
2005-12-21,2.2310993671417236,90.16238403320312,2.625,126.02999877929688,2.6289288997650146,126.76000213623047,2.5907139778137207,125.80000305175781,2.5928568840026855,126.22000122070312,475736800,51806900
2005-12-22,2.2468838691711426,90.634521484375,2.643570899963379,126.69000244140625,2.6603569984436035,126.69000244140625,2.628571033477783,126.08000183105469,2.6396429538726807,126.30999755859375,370610800,32247900
2005-12-23,2.2265465259552,90.68463134765625,2.619642972946167,126.76000213623047,2.6521430015563965,126.86000061035156,2.617856979370117,126.41999816894531,2.6489291191101074,126.77999877929688,229857600,27977300
2005-12-27,2.25325870513916,89.76176452636719,2.651071071624756,125.47000122070312,2.684999942779541,127.05000305175781,2.641071081161499,125.37999725341797,2.642857074737549,126.95999908447266,590590000,44499500
2005-12-28,2.233224630355835,89.96210479736328,2.627500057220459,125.75,2.6700000762939453,125.98999786376953,2.6185710430145264,125.5,2.6596429347991943,125.73999786376953,398115200,30764300
2005-12-29,2.1688716411590576,89.56145477294922,2.551785945892334,125.19000244140625,2.6364290714263916,125.95999908447266,2.5507140159606934,125.05999755859375,2.634999990463257,125.72000122070312,490025200,32788900
2005-12-30,2.1822280883789062,89.07493591308594,2.567500114440918,124.51000213623047,2.5867860317230225,125.05999755859375,2.5121428966522217,124.36000061035156,2.5325000286102295,124.80000305175781,624262800,44645600
2006-01-03,2.2690441608428955,90.6417007446289,2.669642925262451,126.69999694824219,2.669642925262451,127.0,2.580357074737549,124.38999938964844,2.5850000381469727,125.19000244140625,807234400,73256700
2006-01-04,2.275721311569214,91.07093811035156,2.677500009536743,127.30000305175781,2.713571071624756,127.48999786376953,2.6607139110565186,126.69999694824219,2.683213949203491,126.86000061035156,619603600,51899600
2006-01-05,2.2578125,91.12818145751953,2.6564290523529053,127.37999725341797,2.674999952316284,127.58999633789062,2.6339290142059326,126.87999725341797,2.672499895095825,127.1500015258789,449422400,47307500
2006-01-06,2.316093921661377,91.88652801513672,2.7249999046325684,128.44000244140625,2.739285945892334,128.5800018310547,2.6624999046325684,127.36000061035156,2.6875,128.02000427246094,704457600,62885900
2006-01-09,2.308504581451416,92.1225814819336,2.7160708904266357,128.77000427246094,2.757143020629883,129.05999755859375,2.7049999237060547,128.3800048828125,2.740356922149658,128.4199981689453,675040800,43527400
2006-01-10,2.4545133113861084,92.215576171875,2.887856960296631,128.89999389648438,2.924643039703369,128.97999572753906,2.708214044570923,128.25999450683594,2.7232139110565186,128.38999938964844,2279869200,44960800
2006-01-11,2.5467920303344727,92.5089111328125,2.996428966522217,129.30999755859375,3.0285708904266357,129.44000244140625,2.9496428966522217,128.72999572753906,2.994286060333252,129.02000427246094,1493794400,49598900
2006-01-12,2.558631420135498,92.14405822753906,3.010356903076172,128.8000030517578,3.085714101791382,129.27999877929688,2.98642897605896,128.44000244140625,3.0346429347991943,129.0800018310547,1280809600,40509200
2006-01-13,2.5980935096740723,92.05818176269531,3.056786060333252,128.67999267578125,3.0717859268188477,128.89999389648438,3.0214290618896484,128.1999969482422,3.0353569984436035,128.57000732421875,776305600,44856700
2006-01-17,2.571380376815796,91.80784606933594,3.0253570079803467,128.3300018310547,3.0850000381469727,128.4199981689453,2.995357036590576,127.80999755859375,3.06071400642395,128.1999969482422,835623600,52066600
2006-01-18,2.50399112701416,91.44293975830078,2.946070909500122,127.81999969482422,3.00178599357605,128.89999389648438,2.9232139587402344,127.16000366210938,2.9671430587768555,127.58000183105469,1200637200,75067600
2006-01-19,2.3992669582366943,91.79351043701172,2.822856903076172,128.30999755859375,2.916429042816162,128.77000427246094,2.812143087387085,127.80999755859375,2.9017860889434814,128.1300048828125,1695848000,81530400
2006-01-20,2.3097195625305176,90.11945343017578,2.7174999713897705,125.97000122070312,2.8585710525512695,128.30999755859375,2.708214044570923,125.97000122070312,2.8314290046691895,128.27999877929688,1134758800,114957800
2006-01-23,2.357680320739746,90.44139862060547,2.7739291191101074,126.41999816894531,2.8414289951324463,126.81999969482422,2.7142860889434814,126.12999725341797,2.7178568840026855,126.20999908447266,1059730000,67017400
2006-01-24,2.3082010746002197,90.53439331054688,2.7157139778137207,126.55000305175781,2.8364291191101074,127.1500015258789,2.706070899963379,126.41999816894531,2.812856912612915,126.62999725341797,1142254400,53008800
2006-01-25,2.2523484230041504,90.61311340332031,2.6500000953674316,126.66000366210938,2.767857074737549,127.18000030517578,2.6160709857940674,125.83999633789062,2.7639288902282715,127.04000091552734,1275786400,87747700
2006-01-26,2.1955831050872803,91.11387634277344,2.583214044570923,127.36000061035156,2.6939289569854736,127.66999816894531,2.5689289569854736,126.76000213623047,2.6617860794067383,127.25,1181387200,71294000
2006-01-27,2.1864774227142334,91.95804595947266,2.572499990463257,128.5399932861328,2.628571033477783,128.66000366210938,2.539285898208618,127.44999694824219,2.6053569316864014,127.66000366210938,953864800,65771200
2006-01-30,2.2766318321228027,91.88652801513672,2.6785709857940674,128.44000244140625,2.7357139587402344,128.80999755859375,2.5310709476470947,128.35000610351562,2.541785955429077,128.44000244140625,1398401200,33709600
2006-01-31,2.292114496231079,91.21404266357422,2.6967859268188477,127.5,2.726428985595703,128.5399932861328,2.6339290142059326,127.48999786376953,2.6964290142059326,128.32000732421875,913542000,72937000
2006-02-01,2.289381265640259,91.85076141357422,2.693571090698242,128.38999938964844,2.7307140827178955,128.42999267578125,2.6657140254974365,127.72000122070312,2.676785945892334,127.81999969482422,521186400,63561000
2006-02-02,2.1886026859283447,90.7847900390625,2.575000047683716,126.9000015258789,2.6914288997650146,128.13999938964844,2.573214054107666,126.80000305175781,2.682142972946167,128.10000610351562,707322000,83626900
2006-02-03,2.1810128688812256,90.33409118652344,2.566071033477783,126.2699966430664,2.5996429920196533,128.38999938964844,2.5371429920196533,126.13999938964844,2.5799999237060547,126.58000183105469,692123600,86040400
2006-02-06,2.0428977012634277,90.57017517089844,2.4035708904266357,126.5999984741211,2.5896430015563965,126.80000305175781,2.383570909500122,126.16999816894531,2.572143077850342,126.44000244140625,1651767600,45511900
2006-02-07,2.05200457572937,89.76892852783203,2.414285898208618,125.4800033569336,2.481429100036621,126.66000366210938,2.3814289569854736,125.4000015258789,2.438214063644409,126.37999725341797,1388830800,71208100
2006-02-08,2.0887341499328613,90.58447265625,2.4574999809265137,126.62000274658203,2.4671430587768555,128.10000610351562,2.357142925262451,125.5999984741211,2.446070909500122,125.8499984741211,953114400,59422200
2006-02-09,1.9715631008148193,90.43424224853516,2.319643020629883,126.41000366210938,2.4725000858306885,127.5999984741211,2.304642915725708,126.37000274658203,2.4678568840026855,126.91999816894531,1149764000,62023300
2006-02-10,2.0432019233703613,90.59879302978516,2.4039289951324463,126.63999938964844,2.416785955429077,127.12999725341797,2.246428966522217,125.44999694824219,2.32785701751709,126.43000030517578,1760477600,64508700
2006-02-13,1.964277982711792,90.43424224853516,2.3110709190368652,126.41000366210938,2.3839290142059326,126.79000091552734,2.3085711002349854,125.94999694824219,2.379642963409424,126.5999984741211,883498000,52308700
2006-02-14,2.053218126296997,91.39288330078125,2.4157140254974365,127.75,2.432142972946167,128.02999877929688,2.3214290142059326,126.20999908447266,2.325000047683716,126.45999908447266,1160938800,90964400
2006-02-15,2.101179838180542,91.7148208618164,2.4721429347991943,128.1999969482422,2.48642897605896,128.32000732421875,2.3839290142059326,127.23999786376953,2.398571014404297,127.68000030517578,1159771200,85471300
2006-02-16,2.1421587467193604,92.401611328125,2.5203568935394287,129.16000366210938,2.5360710620880127,129.2100067138672,2.481429100036621,128.17999267578125,2.496786117553711,128.33999633789062,948175200,61017900
2006-02-17,2.1336591243743896,92.15119171142578,2.510356903076172,128.80999755859375,2.5317859649658203,129.16000366210938,2.4860711097717285,128.5800018310547,2.510714054107666,129.0500030517578,575999200,40342600
2006-02-21,2.096930503845215,91.92230224609375,2.4671430587768555,128.49000549316406,2.5285708904266357,129.39999389648438,2.45285701751709,128.2899932861328,2.521070957183838,129.11000061035156,779606800,46456300
2006-02-22,2.1649250984191895,92.48029327392578,2.54714298248291,129.27000427246094,2.559643030166626,129.64999389648438,2.4285709857940674,128.64999389648438,2.4642860889434814,128.77000427246094,978238800,42326700
2006-02-23,2.1779778003692627,92.34437561035156,2.5625,129.0800018310547,2.607142925262451,129.63999938964844,2.5510709285736084,128.27999877929688,2.5639290809631348,129.27000427246094,856917600,43423200
2006-02-24,2.169175863265991,92.5804443359375,2.552143096923828,129.41000366210938,2.6032140254974365,129.47999572753906,2.5428569316864014,128.75999450683594,2.5764288902282715,129.11000061035156,534744000,36777400
2006-02-27,2.1549084186553955,92.6162338256836,2.5353569984436035,129.4600067138672,2.575714111328125,130.0399932861328,2.523214101791382,129.27999877929688,2.571070909500122,129.39999389648438,791240800,35858600
2006-02-28,2.079019546508789,91.73624420166016,2.446070909500122,128.22999572753906,2.585714101791382,129.91000366210938,2.432142972946167,128.1300048828125,2.556428909301758,129.1999969482422,1266980400,74394800
2006-03-01,2.097537040710449,92.55183410644531,2.4678568840026855,129.3699951171875,2.481786012649536,129.49000549316406,2.429286003112793,128.5,2.458570957183838,128.60000610351562,763817600,48641600
2006-03-02,2.11301851272583,92.544677734375,2.4860711097717285,129.36000061035156,2.499643087387085,129.4199981689453,2.452500104904175,128.61000061035156,2.4639289379119873,128.89999389648438,625273600,60642300
2006-03-03,2.0556466579437256,92.11544036865234,2.4185709953308105,128.75999450683594,2.496786117553711,130.07000732421875,2.4117860794067383,128.64999389648438,2.4785709381103516,128.6699981689453,737668400,73402500
2006-03-06,1.987650990486145,91.69332885742188,2.338571071624756,128.1699981689453,2.4185709953308105,129.17999267578125,2.3192861080169678,127.8499984741211,2.4175000190734863,129.13999938964844,912665600,57478400
2006-03-07,2.0128464698791504,91.55030822753906,2.3682138919830322,127.97000122070312,2.3892860412597656,128.05999755859375,2.3242859840393066,127.4000015258789,2.3485710620880127,127.86000061035156,872877600,61780800
2006-03-08,1.993116021156311,91.74343872070312,2.3450000286102295,128.24000549316406,2.4000000953674316,128.44000244140625,2.3339290618896484,127.18000030517578,2.367500066757202,127.69999694824219,653251200,66692400
2006-03-09,1.9406007528305054,91.12818145751953,2.2832140922546387,127.37999725341797,2.373929023742676,128.67999267578125,2.2789289951324463,127.37999725341797,2.356429100036621,128.27999877929688,799304800,56313600
2006-03-10,1.9181385040283203,91.99382019042969,2.2567861080169678,128.58999633789062,2.3032140731811523,128.83999633789062,2.2303569316864014,127.44000244140625,2.2874999046325684,127.70999908447266,1043142800,60490800
2006-03-13,1.993722677230835,92.16551971435547,2.3457140922546387,128.8300018310547,2.367142915725708,129.16000366210938,2.3139290809631348,128.52999877929688,2.323214054107666,128.83999633789062,861187600,45479100
2006-03-14,2.043506145477295,93.13128662109375,2.4042859077453613,130.17999267578125,2.4042859077453613,130.22999572753906,2.3392860889434814,128.61000061035156,2.348928928375244,128.7100067138672,642020400,69877300
2006-03-15,2.0104174613952637,93.54623413085938,2.365356922149658,130.75999450683594,2.430000066757202,130.86000061035156,2.3399999141693115,129.85000610351562,2.4182140827178955,130.14999389648438,891996000,53398900
2006-03-16,1.9521359205245972,93.73941802978516,2.296786069869995,131.02999877929688,2.3892860412597656,131.47000122070312,2.296428918838501,130.83999633789062,2.387500047683716,131.00999450683594,749638400,65526400
2006-03-17,1.9627610445022583,93.81771087646484,2.309286117553711,130.6199951171875,2.3407139778137207,130.89999389648438,2.2896430492401123,130.3800048828125,2.3125,130.67999267578125,812042000,47286800
2006-03-20,1.9424225091934204,93.66685485839844,2.2853569984436035,130.41000366210938,2.3378570079803467,130.89999389648438,2.2810709476470947,130.2100067138672,2.3292860984802246,130.63999938964844,605441200,45538500
2006-03-21,1.8762483596801758,93.07786560058594,2.2074999809265137,129.58999633789062,2.2978570461273193,130.99000549316406,2.192500114440918,129.4499969482422,2.2074999809265137,130.3699951171875,1345366400,87102700
2006-03-22,1.871998906135559,93.64530181884766,2.202500104904175,130.3800048828125,2.2589290142059326,130.50999450683594,2.188214063644409,129.4499969482422,2.2200000286102295,129.50999450683594,1345895600,51605700
2006-03-23,1.8261626958847046,93.45138549804688,2.148571014404297,130.11000061035156,2.210714101791382,130.38999938964844,2.1289288997650146,129.66000366210938,2.2078568935394287,130.25999450683594,1427826400,46704200
2006-03-24,1.8200918436050415,93.5232162475586,2.1414289474487305,130.2100067138672,2.176429033279419,130.57000732421875,2.1082139015197754,129.74000549316406,2.1517860889434814,129.99000549316406,1071980000,43209200
2006-03-27,1.8064314126968384,93.38675689697266,2.125356912612915,130.02000427246094,2.192142963409424,130.27999877929688,2.121428966522217,129.74000549316406,2.1553568840026855,130.02999877929688,1108072000,32523000
2006-03-28,1.782148003578186,92.81214141845703,2.0967860221862793,129.22000122070312,2.1478569507598877,130.52999877929688,2.080357074737549,129.0500030517578,2.129642963409424,129.92999267578125,1370322800,82079900
2006-03-29,1.892032504081726,93.39392852783203,2.2260708808898926,130.02999877929688,2.2328569889068604,130.5,2.059643030166626,129.2899932861328,2.111785888671875,129.41000366210938,2346834000,61505700
2006-03-30,1.9047820568084717,93.2287368774414,2.2410709857940674,129.8000030517578,2.260714054107666,130.97999572753906,2.197499990463257,129.5500030517578,2.2435710430145264,130.11000061035156,1390650800,70571700
2006-03-31,1.9038710594177246,93.25028228759766,2.240000009536743,129.8300018310547,2.2717859745025635,130.24000549316406,2.2228569984436035,129.3699951171875,2.2589290142059326,130.02000427246094,815357200,62925600
2006-04-03,1.9017465114593506,93.178466796875,2.237499952316284,129.72999572753906,2.2899999618530273,130.8699951171875,2.2360711097717285,129.49000549316406,2.2739291191101074,130.07000732421875,815791200,61624700
2006-04-04,1.856821060180664,93.77458953857422,2.184643030166626,130.55999755859375,2.2221429347991943,130.72999572753906,2.180356979370117,129.36000061035156,2.2178568840026855,129.72999572753906,931924000,54809300
2006-04-05,2.0401666164398193,94.09781646728516,2.4003570079803467,131.00999450683594,2.4003570079803467,131.27999877929688,2.2910709381103516,130.3800048828125,2.3110709190368652,130.61000061035156,2233408800,50607200
2006-04-06,2.1624972820281982,93.99726104736328,2.544286012649536,130.8699951171875,2.573214054107666,131.2100067138672,2.43571400642395,130.19000244140625,2.43928599357605,130.85000610351562,2663768800,57906200
2006-04-07,2.1184816360473633,93.0419692993164,2.492500066757202,129.5399932861328,2.5432140827178955,131.39999389648438,2.445357084274292,129.35000610351562,2.5332140922546387,131.05999755859375,1545238800,80180900
2006-04-10,2.084484815597534,93.1856460571289,2.452500104904175,129.74000549316406,2.5332140922546387,130.0800018310547,2.444643020629883,129.25999450683594,2.510356903076172,129.74000549316406,903515200,41496500
2006-04-11,2.063843011856079,92.39556121826172,2.4282140731811523,128.63999938964844,2.4749999046325684,130.05999755859375,2.3953568935394287,128.25,2.4639289379119873,129.85000610351562,939316000,72799400
2006-04-12,2.0249879360198975,92.56794738769531,2.382499933242798,128.8800048828125,2.434643030166626,129.1300048828125,2.367856979370117,128.61000061035156,2.428929090499878,128.77000427246094,739894400,43033700
